flight_id,flight_number,origin,destination,scheduled_dep,actual_dep,status,delay_minutes,gate,tail_number,passengers,is_night_flight,airline,aircraft_type,source_system,missing_passenger_flag,missing_gate_flag
100748,6E4487,BOM,JAI,2025-12-11T05:30:00,2025-12-11T05:37:00,ON_TIME,7.0,E16,VT-A028,156.0,1,IndiGo,A321neo,ACARS_v2,False,False
100677,6E1556,COK,AMD,2025-12-10T15:15:00,,CANCELLED,,,VT-B016,,0,IndiGo,A321neo,ACARS_v2,False,False
102147,6E3191,PAT,COK,2025-12-31T03:00:00,2025-12-31T04:02:00,DELAYED,62.0,C14,VT-D033,166.0,1,IndiGo,A321neo,ACARS_v2,False,False
100345,6E4906,GOI,HYD,2025-12-05T23:45:00,,CANCELLED,,,VT-E003,,1,IndiGo,A321neo,ACARS_v2,False,False
100353,6E2059,VNS,LKO,2025-12-06T16:00:00,,CANCELLED,,,VT-A052,,0,IndiGo,A321neo,ACARS_v2,False,False
100781,6E5453,VNS,MAA,2025-12-12T14:30:00,2025-12-12T14:31:00,ON_TIME,1.0,D2,VT-A035,180.0,0,IndiGo,A321neo,ACARS_v2,False,False
100314,6E4599,IXC,DEL,2025-12-05T01:00:00,2025-12-05T01:09:00,ON_TIME,,,VT-C045,179.0,1,IndiGo,A321,ACARS_v2,False,True
101548,6E5407,PNQ,GOI,2025-12-23T01:00:00,2025-12-23T01:00:00,ON_TIME,0.0,B18,VT-A016,179.0,1,IndiGo,A320neo,ACARS_v2,False,False
100106,6E3311,DEL,HYD,2025-12-02T19:30:00,,CANCELLED,,,VT-B027,,0,IndiGo,A320,ACARS_v2,False,False
102132,6E7013,PAT,AMD,2025-12-31T14:15:00,2025-12-31T14:15:00,ON_TIME,0.0,B5,VT-C011,169.0,0,IndiGo,A321neo,ACARS_v2,False,False
101101,6E5205,COK,BLR,2025-12-16T02:15:00,2025-12-16T02:20:00,ON_TIME,5.0,A9,VT-D024,182.0,1,IndiGo,A320neo,ACARS_v2,False,False
100933,6E324,HYD,BLR,2025-12-14T19:00:00,,CANCELLED,,,VT-B049,,0,IndiGo,A320neo,ACARS_v2,False,False
102125,6E7406,PNQ,SXR,2025-12-31T07:45:00,2025-12-31T07:53:00,ON_TIME,8.0,B20,VT-A045,172.0,0,IndiGo,A320neo,ACARS_v2,False,False
101473,6E5110,PNQ,IXB,2025-12-22T11:15:00,2025-12-22T11:24:00,ON_TIME,9.0,D18,VT-C060,152.0,0,IndiGo,A321,ACARS_v2,False,False
101395,6E7947,PAT,BLR,2025-12-20T03:30:00,2025-12-20T05:15:00,DELAYED,105.0,B9,VT-A009,164.0,1,IndiGo,A320,ACARS_v2,False,False
100008,6E5056,COK,CCU,2025-12-01T09:30:00,2025-12-01T09:36:00,ON_TIME,,,VT-E014,150.0,0,IndiGo,A320neo,ACARS_v2,False,True
100381,6E1897,SXR,AMD,2025-12-06T05:30:00,2025-12-06T05:34:00,ON_TIME,4.0,E20,VT-A032,179.0,1,IndiGo,A321neo,ACARS_v2,False,False
101040,6E7506,IXC,IXB,2025-12-15T01:30:00,2025-12-15T02:16:00,DELAYED,46.0,E10,VT-B036,164.0,1,IndiGo,A321neo,ACARS_v2,False,False
100294,6E9584,COK,HYD,2025-12-05T07:00:00,,CANCELLED,,,VT-C009,,0,IndiGo,A321,ACARS_v2,False,False
100794,6E7267,CCU,DEL,2025-12-12T06:30:00,2025-12-12T06:35:00,ON_TIME,5.0,C21,VT-E042,154.0,0,IndiGo,A321neo,ACARS_v2,False,False
101454,6E8596,GAU,IXB,2025-12-21T22:45:00,2025-12-21T22:48:00,ON_TIME,3.0,C4,VT-E002,155.0,0,IndiGo,A321neo,ACARS_v2,False,False
101166,6E4745,BHO,JAI,2025-12-17T19:30:00,2025-12-17T19:33:00,ON_TIME,3.0,D14,VT-A011,186.0,0,IndiGo,A321neo,ACARS_v2,False,False
101485,6E7425,IXB,VNS,2025-12-22T17:45:00,2025-12-22T17:52:00,ON_TIME,7.0,B1,VT-D008,141.0,0,IndiGo,A320neo,ACARS_v2,False,False
100890,6E2373,IXB,VNS,2025-12-13T03:30:00,2025-12-13T03:36:00,ON_TIME,6.0,A9,VT-B053,155.0,1,IndiGo,A320neo,ACARS_v2,False,False
100602,6E8016,PAT,BOM,2025-12-09T15:15:00,2025-12-09T17:08:00,DELAYED,113.0,A17,VT-C028,145.0,0,IndiGo,A320neo,ACARS_v2,False,False
101142,6E5098,COK,MAA,2025-12-17T10:15:00,2025-12-17T10:22:00,ON_TIME,7.0,E12,VT-E020,184.0,0,IndiGo,A321,ACARS_v2,False,False
100961,6E4685,GOI,COK,2025-12-14T18:00:00,2025-12-14T18:06:00,ON_TIME,,,VT-B026,153.0,0,IndiGo,A320,ACARS_v2,False,True
101661,6E5533,MAA,CCU,2025-12-24T07:15:00,2025-12-24T07:17:00,ON_TIME,2.0,D12,VT-D022,158.0,0,IndiGo,A321neo,ACARS_v2,False,False
101371,6E5107,COK,BOM,2025-12-20T09:00:00,2025-12-20T09:01:00,ON_TIME,1.0,A14,VT-A004,153.0,0,IndiGo,A320,ACARS_v2,False,False
100187,6E7401,BOM,IXC,2025-12-03T05:30:00,2025-12-03T05:34:00,ON_TIME,4.0,C8,VT-E018,147.0,1,IndiGo,A320,ACARS_v2,False,False
100121,6E3664,CCU,VNS,2025-12-02T16:00:00,2025-12-02T16:05:00,ON_TIME,5.0,A10,VT-C017,181.0,0,IndiGo,A320neo,ACARS_v2,False,False
101922,6E4770,LKO,IXC,2025-12-28T04:30:00,2025-12-28T04:30:00,ON_TIME,0.0,C2,VT-C019,184.0,1,IndiGo,A321neo,ACARS_v2,False,False
101600,6E3987,DEL,AMD,2025-12-23T02:00:00,2025-12-23T02:00:00,ON_TIME,0.0,C3,VT-E023,162.0,1,IndiGo,A320neo,ACARS_v2,False,False
100418,6E6195,SXR,BLR,2025-12-06T23:30:00,2025-12-06T23:30:00,ON_TIME,0.0,C7,VT-A026,170.0,1,IndiGo,A321,ACARS_v2,False,False
101023,6E6918,ATQ,BOM,2025-12-15T23:15:00,2025-12-15T23:24:00,ON_TIME,9.0,E7,VT-D051,174.0,1,IndiGo,A321,ACARS_v2,False,False
100033,6E5090,MAA,JAI,2025-12-01T00:45:00,2025-12-01T00:54:00,ON_TIME,,,VT-E004,148.0,1,IndiGo,A321neo,ACARS_v2,False,True
101541,6E399,GAU,IXB,2025-12-23T19:00:00,2025-12-23T19:04:00,ON_TIME,4.0,C24,VT-E004,141.0,0,IndiGo,A321,ACARS_v2,False,False
102053,6E4868,JAI,PNQ,2025-12-30T03:15:00,2025-12-30T03:19:00,ON_TIME,4.0,E15,VT-C027,149.0,1,IndiGo,A320neo,ACARS_v2,False,False
101423,6E1436,BLR,PAT,2025-12-21T00:45:00,2025-12-21T00:46:00,ON_TIME,1.0,E4,VT-E022,141.0,1,IndiGo,A320,ACARS_v2,False,False
100942,6E5342,BLR,IXC,2025-12-14T01:30:00,2025-12-14T01:34:00,ON_TIME,4.0,D12,VT-E026,171.0,1,IndiGo,A321,ACARS_v2,False,False
101576,6E1897,MAA,ATQ,2025-12-23T04:30:00,,DELAYED,,,VT-E034,,1,IndiGo,A320,ACARS_v2,True,True
100932,6E7305,HYD,LKO,2025-12-14T11:00:00,2025-12-14T11:02:00,ON_TIME,2.0,E8,VT-C029,151.0,0,IndiGo,A321neo,ACARS_v2,False,False
101140,6E9741,DEL,COK,2025-12-17T22:15:00,2025-12-17T23:36:00,DELAYED,,,VT-A014,161.0,0,IndiGo,A321neo,ACARS_v2,False,True
100983,6E3711,VNS,BLR,2025-12-15T12:15:00,2025-12-15T12:20:00,ON_TIME,5.0,A10,VT-C001,174.0,0,IndiGo,A321,ACARS_v2,False,False
100141,6E5349,IXC,IXB,2025-12-03T14:30:00,,CANCELLED,,,VT-C014,,0,IndiGo,A320,ACARS_v2,False,False
100131,6E365,AMD,SXR,2025-12-02T00:15:00,2025-12-02T00:25:00,ON_TIME,10.0,C2,VT-D007,167.0,1,IndiGo,A320neo,ACARS_v2,False,False
101797,6E827,PNQ,SXR,2025-12-26T15:00:00,2025-12-26T15:05:00,ON_TIME,5.0,C13,VT-A021,141.0,0,IndiGo,A321,ACARS_v2,False,False
102139,6E6717,MAA,VNS,2025-12-31T12:15:00,2025-12-31T12:20:00,ON_TIME,5.0,E8,VT-C023,181.0,0,IndiGo,A321neo,ACARS_v2,False,False
101064,6E712,PAT,BOM,2025-12-16T07:30:00,2025-12-16T07:35:00,ON_TIME,5.0,C21,VT-A028,183.0,0,IndiGo,A320,ACARS_v2,False,False
100235,6E8277,IXB,HYD,2025-12-04T23:15:00,2025-12-04T23:24:00,ON_TIME,9.0,A16,VT-B041,185.0,1,IndiGo,A321,ACARS_v2,False,False
101914,6E9420,GAU,MAA,2025-12-28T14:15:00,2025-12-28T14:22:00,ON_TIME,7.0,D19,VT-A011,157.0,0,IndiGo,A321,ACARS_v2,False,False
102120,6E8943,CCU,GAU,2025-12-31T18:45:00,2025-12-31T18:47:00,ON_TIME,,,VT-B039,141.0,0,IndiGo,A321,ACARS_v2,False,True
101492,6E1478,DEL,JAI,2025-12-22T22:15:00,2025-12-22T22:21:00,ON_TIME,6.0,E12,VT-A056,153.0,0,IndiGo,A320,ACARS_v2,False,False
102028,6E8127,SXR,ATQ,2025-12-29T22:30:00,2025-12-29T22:34:00,ON_TIME,4.0,D8,VT-D008,158.0,0,IndiGo,A320,ACARS_v2,False,False
100750,6E634,JAI,GOI,2025-12-11T03:30:00,2025-12-11T03:35:00,ON_TIME,5.0,C24,VT-B019,168.0,1,IndiGo,A321neo,ACARS_v2,False,False
101666,6E6660,GAU,AMD,2025-12-24T03:15:00,2025-12-24T03:19:00,ON_TIME,4.0,E24,VT-B015,155.0,1,IndiGo,A320neo,ACARS_v2,False,False
100776,6E8562,PAT,SXR,2025-12-12T01:00:00,2025-12-12T01:02:00,ON_TIME,2.0,E2,VT-E023,182.0,1,IndiGo,A320,ACARS_v2,False,False
102017,6E1757,SXR,IXB,2025-12-29T13:45:00,2025-12-29T15:22:00,DELAYED,97.0,B3,VT-E027,152.0,0,IndiGo,A321neo,ACARS_v2,False,False
100539,6E3697,JAI,IXB,2025-12-08T04:45:00,2025-12-08T04:48:00,ON_TIME,3.0,B8,VT-A020,166.0,1,IndiGo,A320,ACARS_v2,False,False
100242,6E3688,IXB,BHO,2025-12-04T07:30:00,,CANCELLED,,,VT-E013,,0,IndiGo,A321,ACARS_v2,False,False
100772,6E1692,IXB,BLR,2025-12-12T00:30:00,2025-12-12T00:40:00,ON_TIME,10.0,D14,VT-B022,146.0,1,IndiGo,A320,ACARS_v2,False,False
101905,6E897,IXB,MAA,2025-12-28T22:15:00,2025-12-28T22:19:00,ON_TIME,4.0,E3,VT-D016,172.0,0,IndiGo,A321,ACARS_v2,False,False
101430,6E5944,BHO,IXC,2025-12-21T10:30:00,2025-12-21T10:37:00,ON_TIME,7.0,A14,VT-A011,182.0,0,IndiGo,A321,ACARS_v2,False,False
101875,6E6916,GAU,AMD,2025-12-27T03:45:00,2025-12-27T03:47:00,ON_TIME,,,VT-E027,143.0,1,IndiGo,A321neo,ACARS_v2,False,True
100536,6E7648,ATQ,PNQ,2025-12-08T23:30:00,2025-12-09T01:23:00,DELAYED,113.0,A22,VT-A026,173.0,1,IndiGo,A321,ACARS_v2,False,False
100845,6E8190,GOI,HYD,2025-12-13T17:00:00,2025-12-13T17:07:00,ON_TIME,7.0,A8,VT-C031,156.0,0,IndiGo,A320,ACARS_v2,False,False
101268,6E3021,PNQ,SXR,2025-12-19T22:00:00,2025-12-19T22:05:00,ON_TIME,5.0,E14,VT-B045,174.0,0,IndiGo,A320neo,ACARS_v2,False,False
101876,6E5360,DEL,BOM,2025-12-27T20:00:00,2025-12-27T20:01:00,ON_TIME,1.0,D23,VT-E026,167.0,0,IndiGo,A320neo,ACARS_v2,False,False
100032,6E5923,BHO,IXB,2025-12-01T10:45:00,2025-12-01T11:39:00,DELAYED,54.0,B21,VT-E042,143.0,0,IndiGo,A320,ACARS_v2,False,False
101889,6E3589,ATQ,IXB,2025-12-27T07:30:00,2025-12-27T07:31:00,ON_TIME,1.0,E10,VT-B036,153.0,0,IndiGo,A321neo,ACARS_v2,False,False
100026,6E6600,HYD,SXR,2025-12-01T23:15:00,2025-12-01T23:19:00,ON_TIME,4.0,A23,VT-A010,144.0,1,IndiGo,A320,ACARS_v2,False,False
101000,6E4237,JAI,COK,2025-12-15T20:45:00,2025-12-15T20:48:00,ON_TIME,3.0,E21,VT-C030,184.0,0,IndiGo,A321neo,ACARS_v2,False,False
101455,6E1549,GAU,AMD,2025-12-21T20:00:00,2025-12-21T20:05:00,ON_TIME,5.0,E7,VT-C018,160.0,0,IndiGo,A321,ACARS_v2,False,False
101234,6E1613,GOI,SXR,2025-12-18T19:00:00,2025-12-18T19:01:00,ON_TIME,1.0,B5,VT-C007,176.0,0,IndiGo,A320neo,ACARS_v2,False,False
101150,6E6733,IXB,JAI,2025-12-17T21:30:00,2025-12-17T21:33:00,ON_TIME,3.0,D13,VT-A052,160.0,0,IndiGo,A320,ACARS_v2,False,False
101919,6E6084,BLR,CCU,2025-12-28T12:00:00,2025-12-28T12:05:00,ON_TIME,5.0,C13,VT-E044,171.0,0,IndiGo,A321,ACARS_v2,False,False
101384,6E2896,AMD,ATQ,2025-12-20T13:00:00,2025-12-20T13:09:00,ON_TIME,9.0,C8,VT-A010,178.0,0,IndiGo,A320neo,ACARS_v2,False,False
101355,6E8429,JAI,PNQ,2025-12-20T14:00:00,2025-12-20T14:01:00,ON_TIME,,,VT-C009,157.0,0,IndiGo,A321neo,ACARS_v2,False,True
101916,6E6407,HYD,COK,2025-12-28T22:45:00,2025-12-28T22:49:00,ON_TIME,4.0,C11,VT-B024,173.0,0,IndiGo,A320neo,ACARS_v2,False,False
101184,6E8121,PNQ,HYD,2025-12-17T11:15:00,,DELAYED,2.0,B23,VT-E019,157.0,0,IndiGo,A321,ACARS_v2,False,False
100878,6E4935,IXB,LKO,2025-12-13T02:45:00,2025-12-13T02:45:00,ON_TIME,0.0,C6,VT-C038,146.0,1,IndiGo,A321neo,ACARS_v2,False,False
100464,6E6717,CCU,VNS,2025-12-07T14:30:00,2025-12-07T14:33:00,ON_TIME,,,VT-E005,181.0,0,IndiGo,A321,ACARS_v2,False,True
100856,6E1826,PAT,IXC,2025-12-13T01:00:00,2025-12-13T01:00:00,ON_TIME,0.0,B19,VT-C027,166.0,1,IndiGo,A320neo,ACARS_v2,False,False
100012,6E9538,GAU,SXR,2025-12-01T12:15:00,2025-12-01T12:17:00,ON_TIME,2.0,E20,VT-E022,152.0,0,IndiGo,A321neo,ACARS_v2,False,False
100021,6E8482,DEL,PNQ,2025-12-01T17:30:00,2025-12-01T17:35:00,ON_TIME,5.0,D12,VT-C016,171.0,0,IndiGo,A320,ACARS_v2,False,False
100164,6E7665,LKO,IXC,2025-12-03T14:30:00,2025-12-03T14:40:00,ON_TIME,10.0,A23,VT-D038,169.0,0,IndiGo,A320,ACARS_v2,False,False
102146,6E2129,SXR,IXB,2025-12-31T17:30:00,2025-12-31T17:34:00,ON_TIME,,,VT-C022,153.0,0,IndiGo,A320,ACARS_v2,False,True
100534,6E9539,PAT,HYD,2025-12-08T07:15:00,2025-12-08T07:20:00,ON_TIME,,,VT-D013,167.0,0,IndiGo,A321neo,ACARS_v2,False,True
100952,6E3880,AMD,BLR,2025-12-14T10:00:00,2025-12-14T10:09:00,ON_TIME,9.0,B6,VT-A054,174.0,0,IndiGo,A320neo,ACARS_v2,False,False
100634,6E4964,AMD,PAT,2025-12-10T09:45:00,,CANCELLED,,,VT-D037,,0,IndiGo,A320neo,ACARS_v2,False,False
101975,6E7670,GAU,BOM,2025-12-29T01:00:00,,DELAYED,4.0,D3,VT-C046,148.0,1,IndiGo,A320neo,ACARS_v2,False,False
100980,6E3320,AMD,IXB,2025-12-14T09:00:00,2025-12-14T09:01:00,ON_TIME,,,VT-B024,160.0,0,IndiGo,A321neo,ACARS_v2,False,True
100832,6E4426,IXB,LKO,2025-12-12T16:15:00,2025-12-12T16:25:00,ON_TIME,10.0,E8,VT-E030,177.0,0,IndiGo,A321neo,ACARS_v2,False,False
101622,6E5588,AMD,MAA,2025-12-24T07:30:00,,CANCELLED,,,VT-A012,,0,IndiGo,A320neo,ACARS_v2,False,False
101319,6E7350,LKO,CCU,2025-12-19T21:15:00,2025-12-19T21:16:00,ON_TIME,,,VT-E044,163.0,0,IndiGo,A320,ACARS_v2,False,True
101028,6E5059,IXB,JAI,2025-12-15T00:45:00,2025-12-15T00:47:00,ON_TIME,2.0,E14,VT-A017,184.0,1,IndiGo,A320,ACARS_v2,False,False
102022,6E5160,COK,BLR,2025-12-29T18:45:00,2025-12-29T18:49:00,ON_TIME,4.0,E12,VT-C021,175.0,0,IndiGo,A320,ACARS_v2,False,False
100672,6E7331,AMD,GOI,2025-12-10T18:30:00,2025-12-10T18:30:00,ON_TIME,0.0,E19,VT-B008,147.0,0,IndiGo,A320neo,ACARS_v2,False,False
101687,6E9257,MAA,GAU,2025-12-25T23:00:00,2025-12-25T23:01:00,ON_TIME,1.0,C5,VT-E025,143.0,1,IndiGo,A320,ACARS_v2,False,False
100706,6E6207,ATQ,BLR,2025-12-11T18:15:00,2025-12-11T18:22:00,ON_TIME,7.0,B7,VT-C042,140.0,0,IndiGo,A321neo,ACARS_v2,False,False
100017,6E4452,BLR,GOI,2025-12-01T22:30:00,2025-12-01T22:40:00,ON_TIME,,,VT-C054,140.0,0,IndiGo,A321neo,ACARS_v2,False,True
101066,6E9885,LKO,HYD,2025-12-16T20:30:00,2025-12-16T20:32:00,ON_TIME,2.0,B11,VT-B020,140.0,0,IndiGo,A321neo,ACARS_v2,False,False
101865,6E132,DEL,CCU,2025-12-27T21:15:00,2025-12-27T21:18:00,ON_TIME,3.0,D16,VT-D058,164.0,0,IndiGo,A320neo,ACARS_v2,False,False
100267,6E5682,GOI,LKO,2025-12-04T15:45:00,2025-12-04T15:46:00,ON_TIME,1.0,C7,VT-E016,144.0,0,IndiGo,A320,ACARS_v2,False,False
100331,6E2918,BHO,CCU,2025-12-05T23:15:00,,CANCELLED,,,VT-D014,,1,IndiGo,A321,ACARS_v2,False,False
100908,6E672,GAU,SXR,2025-12-13T23:30:00,2025-12-13T23:37:00,ON_TIME,7.0,B6,VT-E022,184.0,1,IndiGo,A321neo,ACARS_v2,False,False
100292,6E5228,PNQ,IXB,2025-12-05T16:30:00,2025-12-05T16:31:00,ON_TIME,1.0,C14,VT-A012,154.0,0,IndiGo,A321,ACARS_v2,False,False
100978,6E8704,AMD,CCU,2025-12-14T04:45:00,2025-12-14T04:53:00,ON_TIME,,,VT-B032,161.0,1,IndiGo,A320neo,ACARS_v2,False,True
100732,6E2579,BOM,GAU,2025-12-11T06:45:00,2025-12-11T06:55:00,ON_TIME,10.0,D18,VT-C060,185.0,0,IndiGo,A321neo,ACARS_v2,False,False
101188,6E714,PAT,CCU,2025-12-17T09:45:00,2025-12-17T09:52:00,ON_TIME,7.0,A7,VT-D056,155.0,0,IndiGo,A321neo,ACARS_v2,False,False
100332,6E7199,GOI,LKO,2025-12-05T04:15:00,2025-12-05T04:18:00,ON_TIME,3.0,B23,VT-B006,156.0,1,IndiGo,A320,ACARS_v2,False,False
100431,6E4585,ATQ,IXC,2025-12-07T05:15:00,2025-12-07T08:34:00,DELAYED,199.0,A19,VT-C046,150.0,1,IndiGo,A321,ACARS_v2,False,False
100960,6E892,HYD,MAA,2025-12-14T22:45:00,2025-12-14T22:47:00,ON_TIME,,,VT-C018,162.0,0,IndiGo,A321neo,ACARS_v2,False,True
100562,6E212,VNS,GAU,2025-12-09T22:00:00,2025-12-10T00:11:00,DELAYED,131.0,A13,VT-A001,149.0,0,IndiGo,A321neo,ACARS_v2,False,False
101398,6E3239,GAU,GOI,2025-12-20T15:45:00,2025-12-20T15:47:00,ON_TIME,2.0,C1,VT-C028,158.0,0,IndiGo,A321neo,ACARS_v2,False,False
101761,6E7065,CCU,PNQ,2025-12-26T08:00:00,2025-12-26T08:47:00,DELAYED,47.0,B16,VT-E002,151.0,0,IndiGo,A320neo,ACARS_v2,False,False
101974,6E4772,SXR,VNS,2025-12-29T17:45:00,2025-12-29T17:47:00,ON_TIME,2.0,D10,VT-B037,170.0,0,IndiGo,A321,ACARS_v2,False,False
101904,6E673,BLR,ATQ,2025-12-28T06:15:00,2025-12-28T06:23:00,ON_TIME,,,VT-A002,169.0,0,IndiGo,A320neo,ACARS_v2,False,True
101801,6E1341,LKO,AMD,2025-12-26T02:45:00,2025-12-26T04:07:00,DELAYED,82.0,A18,VT-E054,150.0,1,IndiGo,A321neo,ACARS_v2,False,False
102080,6E4227,GAU,BOM,2025-12-30T12:30:00,2025-12-30T12:37:00,ON_TIME,7.0,A12,VT-D024,163.0,0,IndiGo,A321,ACARS_v2,False,False
100921,6E353,BLR,BHO,2025-12-14T12:00:00,2025-12-14T13:21:00,DELAYED,81.0,D7,VT-A038,151.0,0,IndiGo,A320,ACARS_v2,False,False
102150,6E9386,BOM,AMD,2025-12-31T03:30:00,2025-12-31T03:30:00,ON_TIME,0.0,B20,VT-B029,165.0,1,IndiGo,A320,ACARS_v2,False,False
101431,6E5043,PAT,BHO,2025-12-21T16:45:00,2025-12-21T16:52:00,ON_TIME,7.0,D23,VT-E020,186.0,0,IndiGo,A320neo,ACARS_v2,False,False
101195,6E8053,HYD,VNS,2025-12-18T04:45:00,2025-12-18T04:53:00,ON_TIME,8.0,C7,VT-D032,140.0,1,IndiGo,A320,ACARS_v2,False,False
101083,6E2298,COK,BOM,2025-12-16T06:30:00,2025-12-16T06:39:00,ON_TIME,9.0,A24,VT-D024,144.0,0,IndiGo,A320neo,ACARS_v2,False,False
100372,6E3796,HYD,PAT,2025-12-06T05:00:00,2025-12-06T05:05:00,ON_TIME,5.0,E24,VT-A058,148.0,1,IndiGo,A321,ACARS_v2,False,False
100774,6E1873,DEL,VNS,2025-12-12T14:15:00,2025-12-12T14:18:00,ON_TIME,3.0,D13,VT-E038,143.0,0,IndiGo,A320,ACARS_v2,False,False
101551,6E6183,MAA,IXB,2025-12-23T10:00:00,2025-12-23T10:07:00,ON_TIME,7.0,E18,VT-A018,185.0,0,IndiGo,A321neo,ACARS_v2,False,False
100167,6E9750,ATQ,HYD,2025-12-03T01:45:00,2025-12-03T01:54:00,ON_TIME,9.0,A14,VT-B030,170.0,1,IndiGo,A320,ACARS_v2,False,False
100469,6E1900,CCU,HYD,2025-12-07T08:30:00,2025-12-07T08:32:00,ON_TIME,,,VT-E056,169.0,0,IndiGo,A321neo,ACARS_v2,False,True
100852,6E9469,PAT,MAA,2025-12-13T19:15:00,2025-12-13T19:24:00,ON_TIME,9.0,B12,VT-B041,149.0,0,IndiGo,A320,ACARS_v2,False,False
102085,6E8629,PAT,MAA,2025-12-30T01:00:00,2025-12-30T01:10:00,ON_TIME,10.0,C15,VT-C056,164.0,1,IndiGo,A320neo,ACARS_v2,False,False
101180,6E8638,PAT,PNQ,2025-12-17T02:00:00,2025-12-17T02:10:00,ON_TIME,10.0,B3,VT-C013,178.0,1,IndiGo,A321neo,ACARS_v2,False,False
100683,6E7924,IXC,MAA,2025-12-10T06:30:00,2025-12-10T06:37:00,ON_TIME,7.0,A20,VT-A013,179.0,0,IndiGo,A320neo,ACARS_v2,False,False
101391,6E4124,COK,BHO,2025-12-20T04:00:00,2025-12-20T04:03:00,ON_TIME,3.0,B12,VT-D039,142.0,1,IndiGo,A320,ACARS_v2,False,False
100056,6E6929,JAI,GAU,2025-12-01T03:00:00,2025-12-01T03:00:00,ON_TIME,0.0,E23,VT-C044,176.0,1,IndiGo,A320neo,ACARS_v2,False,False
101554,6E2123,DEL,GAU,2025-12-23T18:15:00,2025-12-23T19:46:00,DELAYED,91.0,A12,VT-E029,186.0,0,IndiGo,A321,ACARS_v2,False,False
101226,6E1195,GAU,HYD,2025-12-18T14:45:00,2025-12-18T14:51:00,ON_TIME,,,VT-C044,158.0,0,IndiGo,A320neo,ACARS_v2,False,True
101115,6E6321,JAI,LKO,2025-12-16T01:15:00,,CANCELLED,,,VT-E020,,1,IndiGo,A320neo,ACARS_v2,False,False
100027,6E4760,LKO,VNS,2025-12-01T19:00:00,2025-12-01T19:07:00,ON_TIME,7.0,E24,VT-C031,142.0,0,IndiGo,A321,ACARS_v2,False,False
102154,6E9250,HYD,GAU,2025-12-31T00:45:00,2025-12-31T00:51:00,ON_TIME,6.0,B16,VT-D010,181.0,1,IndiGo,A321neo,ACARS_v2,False,False
100632,6E6540,HYD,COK,2025-12-10T10:00:00,2025-12-10T10:03:00,ON_TIME,3.0,A16,VT-D055,161.0,0,IndiGo,A320,ACARS_v2,False,False
101965,6E9392,BHO,PNQ,2025-12-29T01:00:00,2025-12-29T01:02:00,ON_TIME,,,VT-D051,171.0,1,IndiGo,A320neo,ACARS_v2,False,True
101263,6E5450,AMD,COK,2025-12-19T05:30:00,,CANCELLED,64.0,E23,VT-E053,179.0,1,IndiGo,A321,ACARS_v2,False,False
101185,6E4134,AMD,IXB,2025-12-17T04:30:00,,CANCELLED,10.0,A20,VT-D019,163.0,1,IndiGo,A321,ACARS_v2,False,False
100645,6E5351,MAA,VNS,2025-12-10T14:30:00,2025-12-10T14:38:00,ON_TIME,8.0,A15,VT-A056,179.0,0,IndiGo,A320neo,ACARS_v2,False,False
101604,6E1063,BLR,ATQ,2025-12-23T08:00:00,2025-12-23T08:01:00,ON_TIME,1.0,B18,VT-A007,151.0,0,IndiGo,A321,ACARS_v2,False,False
101121,6E643,ATQ,SXR,2025-12-17T11:00:00,2025-12-17T11:09:00,ON_TIME,9.0,E19,VT-B040,157.0,0,IndiGo,A321neo,ACARS_v2,False,False
101015,6E7113,MAA,ATQ,2025-12-15T01:45:00,2025-12-15T02:44:00,DELAYED,,,VT-B055,186.0,1,IndiGo,A321,ACARS_v2,False,True
100424,6E5781,SXR,BOM,2025-12-07T13:15:00,2025-12-07T13:16:00,ON_TIME,1.0,A24,VT-B060,157.0,0,IndiGo,A320neo,ACARS_v2,False,False
100912,6E8791,ATQ,BOM,2025-12-14T22:15:00,2025-12-14T22:20:00,ON_TIME,5.0,A20,VT-B028,178.0,0,IndiGo,A321neo,ACARS_v2,False,False
101606,6E990,COK,AMD,2025-12-23T03:00:00,2025-12-23T03:09:00,ON_TIME,9.0,B13,VT-E023,179.0,1,IndiGo,A320,ACARS_v2,False,False
100160,6E4112,HYD,COK,2025-12-03T06:00:00,2025-12-03T06:07:00,ON_TIME,7.0,B17,VT-E008,162.0,0,IndiGo,A321,ACARS_v2,False,False
101571,6E4562,BOM,SXR,2025-12-23T11:00:00,2025-12-23T11:05:00,ON_TIME,,,VT-D018,159.0,0,IndiGo,A321,ACARS_v2,False,True
101173,6E9877,VNS,GAU,2025-12-17T00:30:00,2025-12-17T02:24:00,DELAYED,114.0,C17,VT-D056,161.0,1,IndiGo,A320,ACARS_v2,False,False
100019,6E6346,ATQ,BOM,2025-12-01T17:00:00,2025-12-01T17:09:00,ON_TIME,9.0,D19,VT-A044,153.0,0,IndiGo,A321neo,ACARS_v2,False,False
101570,6E8517,IXC,MAA,2025-12-23T23:00:00,2025-12-23T23:57:00,DELAYED,57.0,E4,VT-A040,140.0,1,IndiGo,A320,ACARS_v2,False,False
102164,6E1691,BLR,GAU,2025-12-31T16:00:00,2025-12-31T16:01:00,ON_TIME,1.0,D10,VT-C033,145.0,0,IndiGo,A321,ACARS_v2,False,False
100919,6E4079,SXR,COK,2025-12-14T05:45:00,2025-12-14T05:48:00,ON_TIME,3.0,E14,VT-D046,174.0,1,IndiGo,A320,ACARS_v2,False,False
