flight_id,flight_number,origin,destination,scheduled_dep,actual_dep,status,delay_minutes,gate,tail_number,passengers,is_night_flight,airline,aircraft_type,source_system,missing_passenger_flag,missing_gate_flag
101217,6E523,BOM,PNQ,2025-11-18T06:30:00,2025-11-18T06:34:00,ON_TIME,4.0,B23,VT-C022,170.0,0,IndiGo,A321,ACARS_v2,False,False
101771,6E2520,IXC,HYD,2025-11-26T22:15:00,2025-11-26T23:25:00,DELAYED,70.0,B23,VT-E008,184.0,0,IndiGo,A321,ACARS_v2,False,False
101008,6E5796,COK,CCU,2025-11-15T08:15:00,2025-11-15T08:21:00,ON_TIME,6.0,D4,VT-C023,146.0,0,IndiGo,A320neo,ACARS_v2,False,False
100409,6E2598,PNQ,ATQ,2025-11-06T00:00:00,,CANCELLED,,,VT-E023,,1,IndiGo,A320,ACARS_v2,False,False
101747,6E165,PNQ,AMD,2025-11-25T20:15:00,2025-11-25T20:24:00,ON_TIME,9.0,C7,VT-B033,164.0,0,IndiGo,A320neo,ACARS_v2,False,False
101230,6E4400,PAT,IXC,2025-11-18T19:30:00,2025-11-18T19:35:00,ON_TIME,5.0,E23,VT-E058,145.0,0,IndiGo,A320neo,ACARS_v2,False,False
100041,6E7162,BOM,DEL,2025-11-01T22:15:00,2025-11-01T22:42:00,DELAYED,27.0,C6,VT-E014,177.0,0,IndiGo,A321neo,ACARS_v2,False,False
101809,6E6866,DEL,SXR,2025-11-26T19:15:00,2025-11-26T19:23:00,ON_TIME,8.0,B24,VT-B051,155.0,0,IndiGo,A320neo,ACARS_v2,False,False
101720,6E1397,DEL,MAA,2025-11-25T14:00:00,2025-11-25T14:01:00,ON_TIME,1.0,D24,VT-D036,146.0,0,IndiGo,A321neo,ACARS_v2,False,False
101759,6E8052,VNS,BLR,2025-11-26T20:00:00,2025-11-26T21:15:00,DELAYED,75.0,C5,VT-E013,161.0,0,IndiGo,A320,ACARS_v2,False,False
101108,6E7260,GOI,MAA,2025-11-16T08:15:00,2025-11-16T08:20:00,ON_TIME,5.0,D15,VT-E025,150.0,0,IndiGo,A320neo,ACARS_v2,False,False
101870,6E2370,AMD,VNS,2025-11-27T00:00:00,2025-11-27T00:08:00,ON_TIME,8.0,A16,VT-B023,176.0,1,IndiGo,A321neo,ACARS_v2,False,False
101359,6E2419,BLR,PNQ,2025-11-20T04:30:00,2025-11-20T05:15:00,DELAYED,45.0,C10,VT-B057,143.0,1,IndiGo,A320,ACARS_v2,False,False
100706,6E451,IXB,HYD,2025-11-11T00:15:00,2025-11-11T00:22:00,ON_TIME,7.0,E14,VT-B002,185.0,1,IndiGo,A320,ACARS_v2,False,False
101642,6E1093,DEL,GAU,2025-11-24T04:45:00,2025-11-24T05:50:00,DELAYED,65.0,C18,VT-B032,169.0,1,IndiGo,A320neo,ACARS_v2,False,False
100228,6E7233,GAU,BLR,2025-11-04T02:45:00,2025-11-04T02:50:00,ON_TIME,5.0,A18,VT-C050,156.0,1,IndiGo,A321,ACARS_v2,False,False
101334,6E1560,ATQ,CCU,2025-11-20T13:00:00,2025-11-20T13:08:00,ON_TIME,8.0,C18,VT-A031,166.0,0,IndiGo,A321neo,ACARS_v2,False,False
100005,6E7418,GAU,IXB,2025-11-01T14:30:00,2025-11-01T14:32:00,ON_TIME,2.0,E10,VT-C046,173.0,0,IndiGo,A321neo,ACARS_v2,False,False
100418,6E9860,BHO,PAT,2025-11-06T18:30:00,,CANCELLED,,,VT-E054,,0,IndiGo,A321,ACARS_v2,False,False
101107,6E7225,IXC,BHO,2025-11-16T14:45:00,2025-11-16T14:50:00,ON_TIME,5.0,E2,VT-C012,184.0,0,IndiGo,A321neo,ACARS_v2,False,False
101821,6E2351,LKO,GAU,2025-11-27T06:45:00,2025-11-27T06:47:00,ON_TIME,2.0,D9,VT-D054,172.0,0,IndiGo,A321neo,ACARS_v2,False,False
100329,6E7968,SXR,MAA,2025-11-05T00:15:00,,CANCELLED,,,VT-D048,,1,IndiGo,A320,ACARS_v2,False,False
101719,6E5511,GOI,DEL,2025-11-25T19:30:00,2025-11-25T21:20:00,DELAYED,110.0,A17,VT-C055,140.0,0,IndiGo,A320neo,ACARS_v2,False,False
100724,6E2985,IXB,BHO,2025-11-11T19:00:00,2025-11-11T20:13:00,DELAYED,73.0,C5,VT-B008,157.0,0,IndiGo,A321,ACARS_v2,False,False
100334,6E2274,COK,IXC,2025-11-05T09:45:00,,CANCELLED,,,VT-D030,,0,IndiGo,A320neo,ACARS_v2,False,False
101727,6E5046,CCU,LKO,2025-11-25T14:00:00,2025-11-25T14:06:00,ON_TIME,6.0,B12,VT-B055,140.0,0,IndiGo,A321,ACARS_v2,False,False
100537,6E4689,DEL,BOM,2025-11-08T11:30:00,2025-11-08T11:39:00,ON_TIME,9.0,A13,VT-C039,184.0,0,IndiGo,A320,ACARS_v2,False,False
100527,6E6994,MAA,PNQ,2025-11-08T16:30:00,,CANCELLED,,,VT-E035,,0,IndiGo,A321,ACARS_v2,False,False
100638,6E2005,AMD,BLR,2025-11-10T23:00:00,2025-11-10T23:01:00,ON_TIME,1.0,D4,VT-A036,141.0,1,IndiGo,A321neo,ACARS_v2,False,False
100785,6E1402,COK,CCU,2025-11-12T17:30:00,2025-11-12T17:39:00,ON_TIME,9.0,A16,VT-B003,185.0,0,IndiGo,A320neo,ACARS_v2,False,False
100476,6E7160,LKO,BHO,2025-11-07T11:45:00,,CANCELLED,,,VT-B021,,0,IndiGo,A321neo,ACARS_v2,False,False
100206,6E3975,IXC,IXB,2025-11-03T18:30:00,2025-11-03T18:35:00,ON_TIME,5.0,B7,VT-D005,160.0,0,IndiGo,A320neo,ACARS_v2,False,False
102075,6E1162,VNS,CCU,2025-11-30T03:45:00,2025-11-30T03:47:00,ON_TIME,2.0,E19,VT-B033,142.0,1,IndiGo,A320,ACARS_v2,False,False
101893,6E5826,JAI,AMD,2025-11-28T02:45:00,2025-11-28T02:49:00,ON_TIME,4.0,D12,VT-A053,144.0,1,IndiGo,A321neo,ACARS_v2,False,False
101380,6E8111,ATQ,PNQ,2025-11-20T11:45:00,2025-11-20T11:49:00,ON_TIME,4.0,B10,VT-E005,140.0,0,IndiGo,A320,ACARS_v2,False,False
100040,6E1064,MAA,BHO,2025-11-01T12:45:00,2025-11-01T12:48:00,ON_TIME,3.0,A22,VT-B039,177.0,0,IndiGo,A321neo,ACARS_v2,False,False
100556,6E2810,GOI,MAA,2025-11-08T12:00:00,,CANCELLED,,,VT-B052,,0,IndiGo,A321neo,ACARS_v2,False,False
100159,6E9648,AMD,CCU,2025-11-03T07:15:00,2025-11-03T07:16:00,ON_TIME,1.0,A1,VT-E040,150.0,0,IndiGo,A321neo,ACARS_v2,False,False
100321,6E1672,PNQ,LKO,2025-11-05T13:30:00,,DELAYED,,,VT-B007,,0,IndiGo,A320neo,ACARS_v2,True,True
101865,6E7559,MAA,COK,2025-11-27T00:45:00,2025-11-27T00:54:00,ON_TIME,9.0,B10,VT-A033,156.0,1,IndiGo,A321,ACARS_v2,False,False
101834,6E9182,IXB,ATQ,2025-11-27T21:00:00,2025-11-27T21:03:00,ON_TIME,3.0,D6,VT-C058,183.0,0,IndiGo,A320,ACARS_v2,False,False
100141,6E7285,DEL,PAT,2025-11-03T09:45:00,2025-11-03T11:44:00,DELAYED,119.0,A16,VT-D049,172.0,0,IndiGo,A321neo,ACARS_v2,False,False
100388,6E8553,GOI,HYD,2025-11-06T17:30:00,,CANCELLED,,,VT-B001,,0,IndiGo,A321,ACARS_v2,False,False
101535,6E3803,GAU,COK,2025-11-22T05:45:00,2025-11-22T05:46:00,ON_TIME,1.0,B10,VT-B049,173.0,1,IndiGo,A320,ACARS_v2,False,False
101294,6E8430,DEL,COK,2025-11-19T10:45:00,2025-11-19T10:47:00,ON_TIME,2.0,B7,VT-D001,146.0,0,IndiGo,A321,ACARS_v2,False,False
100887,6E7725,GAU,VNS,2025-11-13T22:15:00,2025-11-13T22:17:00,ON_TIME,2.0,C4,VT-C057,144.0,0,IndiGo,A320,ACARS_v2,False,False
101765,6E4491,GOI,COK,2025-11-26T10:00:00,2025-11-26T10:02:00,ON_TIME,2.0,A5,VT-C022,175.0,0,IndiGo,A320,ACARS_v2,False,False
100247,6E1054,GAU,HYD,2025-11-04T04:30:00,,CANCELLED,,,VT-B036,,1,IndiGo,A321neo,ACARS_v2,False,False
100073,6E3618,PNQ,IXB,2025-11-02T16:00:00,,CANCELLED,,,VT-D040,,0,IndiGo,A321neo,ACARS_v2,False,False
101673,6E9135,BHO,CCU,2025-11-24T11:30:00,2025-11-24T11:32:00,ON_TIME,2.0,B4,VT-D023,141.0,0,IndiGo,A320,ACARS_v2,False,False
100057,6E4047,JAI,BLR,2025-11-01T19:30:00,2025-11-01T20:40:00,DELAYED,70.0,A24,VT-D043,159.0,0,IndiGo,A321neo,ACARS_v2,False,False
101027,6E8388,VNS,ATQ,2025-11-15T16:15:00,2025-11-15T16:20:00,ON_TIME,5.0,B2,VT-E045,144.0,0,IndiGo,A320neo,ACARS_v2,False,False
101522,6E9866,BHO,CCU,2025-11-22T10:30:00,2025-11-22T10:32:00,ON_TIME,2.0,A15,VT-C017,160.0,0,IndiGo,A321,ACARS_v2,False,False
101945,6E6814,BHO,IXB,2025-11-28T18:30:00,2025-11-28T18:32:00,ON_TIME,2.0,B12,VT-C037,142.0,0,IndiGo,A321neo,ACARS_v2,False,False
101701,6E4068,IXB,VNS,2025-11-25T10:30:00,2025-11-25T10:36:00,ON_TIME,6.0,E16,VT-B053,185.0,0,IndiGo,A320,ACARS_v2,False,False
101666,6E9651,VNS,ATQ,2025-11-24T07:30:00,2025-11-24T07:37:00,ON_TIME,7.0,B2,VT-E053,149.0,0,IndiGo,A320neo,ACARS_v2,False,False
100106,6E985,COK,GAU,2025-11-02T17:30:00,2025-11-02T19:26:00,DELAYED,116.0,B10,VT-C003,178.0,0,IndiGo,A320neo,ACARS_v2,False,False
100119,6E5398,BHO,IXC,2025-11-02T17:00:00,2025-11-02T17:07:00,ON_TIME,7.0,D9,VT-D035,161.0,0,IndiGo,A321neo,ACARS_v2,False,False
101489,6E7016,BHO,BOM,2025-11-22T16:45:00,2025-11-22T18:57:00,DELAYED,132.0,E1,VT-A008,140.0,0,IndiGo,A320neo,ACARS_v2,False,False
100473,6E7344,AMD,GAU,2025-11-07T18:45:00,2025-11-07T19:34:00,DELAYED,49.0,E13,VT-B004,175.0,0,IndiGo,A321neo,ACARS_v2,False,False
102042,6E4834,HYD,DEL,2025-11-30T12:00:00,2025-11-30T12:02:00,ON_TIME,2.0,C20,VT-D029,152.0,0,IndiGo,A320neo,ACARS_v2,False,False
100312,6E688,IXC,BLR,2025-11-05T02:45:00,,CANCELLED,,,VT-E049,,1,IndiGo,A320neo,ACARS_v2,False,False
100754,6E3510,AMD,HYD,2025-11-11T09:15:00,2025-11-11T09:22:00,ON_TIME,7.0,E4,VT-E015,152.0,0,IndiGo,A320neo,ACARS_v2,False,False
100876,6E8222,PAT,HYD,2025-11-13T19:00:00,2025-11-13T19:01:00,ON_TIME,1.0,E3,VT-B017,163.0,0,IndiGo,A321neo,ACARS_v2,False,False
101214,6E1989,PAT,IXC,2025-11-18T20:30:00,2025-11-18T21:53:00,DELAYED,83.0,B4,VT-D055,185.0,0,IndiGo,A321neo,ACARS_v2,False,False
101993,6E922,COK,GAU,2025-11-29T16:15:00,2025-11-29T16:17:00,ON_TIME,2.0,C18,VT-E016,153.0,0,IndiGo,A321neo,ACARS_v2,False,False
100920,6E3071,BHO,PAT,2025-11-14T13:15:00,2025-11-14T13:25:00,ON_TIME,10.0,C23,VT-B027,176.0,0,IndiGo,A321neo,ACARS_v2,False,False
102079,6E7228,PAT,GOI,2025-11-30T09:15:00,2025-11-30T09:24:00,ON_TIME,9.0,E23,VT-A013,177.0,0,IndiGo,A320neo,ACARS_v2,False,False
101026,6E3432,LKO,GOI,2025-11-15T20:30:00,2025-11-15T20:31:00,ON_TIME,1.0,A5,VT-B054,164.0,0,IndiGo,A320neo,ACARS_v2,False,False
101068,6E1731,VNS,SXR,2025-11-16T10:30:00,2025-11-16T10:32:00,ON_TIME,2.0,A21,VT-A045,164.0,0,IndiGo,A320neo,ACARS_v2,False,False
100976,6E1368,AMD,JAI,2025-11-14T07:45:00,2025-11-14T07:51:00,ON_TIME,6.0,A22,VT-E048,154.0,0,IndiGo,A320,ACARS_v2,False,False
100444,6E4463,GAU,BOM,2025-11-07T13:30:00,2025-11-07T13:39:00,ON_TIME,9.0,A20,VT-B038,185.0,0,IndiGo,A321neo,ACARS_v2,False,False
101482,6E4295,GOI,HYD,2025-11-22T06:15:00,2025-11-22T06:21:00,ON_TIME,6.0,E5,VT-C001,172.0,0,IndiGo,A321neo,ACARS_v2,False,False
101466,6E3236,MAA,JAI,2025-11-21T22:45:00,2025-11-21T22:54:00,ON_TIME,9.0,C11,VT-E007,155.0,0,IndiGo,A321,ACARS_v2,False,False
100330,6E7363,BHO,GOI,2025-11-05T12:45:00,,CANCELLED,,,VT-D050,,0,IndiGo,A321neo,ACARS_v2,False,False
100532,6E9780,IXC,PAT,2025-11-08T00:15:00,2025-11-08T00:17:00,ON_TIME,2.0,A4,VT-D060,168.0,1,IndiGo,A320,ACARS_v2,False,False
101973,6E9481,LKO,CCU,2025-11-29T06:45:00,2025-11-29T06:49:00,ON_TIME,4.0,B22,VT-B040,145.0,0,IndiGo,A320,ACARS_v2,False,False
100246,6E2477,CCU,BLR,2025-11-04T05:15:00,2025-11-04T05:18:00,ON_TIME,3.0,A19,VT-D035,147.0,1,IndiGo,A321,ACARS_v2,False,False
101795,6E2033,BLR,PNQ,2025-11-26T04:15:00,2025-11-26T04:17:00,ON_TIME,2.0,E11,VT-C032,168.0,1,IndiGo,A321,ACARS_v2,False,False
100437,6E5540,PNQ,BHO,2025-11-07T07:00:00,2025-11-07T07:03:00,ON_TIME,3.0,E23,VT-E018,170.0,0,IndiGo,A320neo,ACARS_v2,False,False
101911,6E9209,GAU,DEL,2025-11-28T23:45:00,2025-11-29T00:33:00,DELAYED,48.0,D21,VT-C057,184.0,1,IndiGo,A320,ACARS_v2,False,False
100052,6E6214,PNQ,ATQ,2025-11-01T06:45:00,2025-11-01T06:46:00,ON_TIME,1.0,C3,VT-E033,152.0,0,IndiGo,A321neo,ACARS_v2,False,False
102001,6E4838,IXB,BOM,2025-11-29T07:15:00,2025-11-29T07:22:00,ON_TIME,7.0,C4,VT-E037,165.0,0,IndiGo,A320,ACARS_v2,False,False
100559,6E101,BOM,JAI,2025-11-08T18:00:00,2025-11-08T18:56:00,DELAYED,56.0,A18,VT-C019,154.0,0,IndiGo,A320neo,ACARS_v2,False,False
100350,6E103,LKO,ATQ,2025-11-05T16:45:00,2025-11-05T16:53:00,ON_TIME,8.0,B1,VT-B014,170.0,0,IndiGo,A320,ACARS_v2,False,False
101749,6E6709,JAI,COK,2025-11-25T00:15:00,2025-11-25T00:17:00,ON_TIME,2.0,B17,VT-A048,144.0,1,IndiGo,A320,ACARS_v2,False,False
100634,6E2163,HYD,PAT,2025-11-10T00:45:00,,CANCELLED,,,VT-A011,,1,IndiGo,A320,ACARS_v2,False,False
100081,6E2177,CCU,BOM,2025-11-02T00:15:00,,CANCELLED,,,VT-E005,,1,IndiGo,A321,ACARS_v2,False,False
100968,6E5690,DEL,GOI,2025-11-14T22:15:00,2025-11-14T22:22:00,ON_TIME,7.0,D12,VT-B058,178.0,0,IndiGo,A321neo,ACARS_v2,False,False
100034,6E5365,GAU,MAA,2025-11-01T22:15:00,2025-11-01T22:24:00,ON_TIME,9.0,D10,VT-A060,165.0,0,IndiGo,A321neo,ACARS_v2,False,False
100068,6E7005,DEL,BLR,2025-11-01T07:00:00,2025-11-01T07:03:00,ON_TIME,3.0,E11,VT-A019,163.0,0,IndiGo,A320neo,ACARS_v2,False,False
101764,6E5906,ATQ,PNQ,2025-11-26T13:45:00,2025-11-26T13:51:00,ON_TIME,6.0,C16,VT-A024,145.0,0,IndiGo,A321,ACARS_v2,False,False
101399,6E9236,PNQ,SXR,2025-11-20T23:00:00,2025-11-20T23:02:00,ON_TIME,2.0,B24,VT-C051,147.0,1,IndiGo,A320,ACARS_v2,False,False
100378,6E2354,PAT,BHO,2025-11-06T04:15:00,2025-11-06T04:23:00,ON_TIME,8.0,A4,VT-E049,160.0,1,IndiGo,A320,ACARS_v2,False,False
101532,6E9568,CCU,BLR,2025-11-22T05:30:00,2025-11-22T05:36:00,ON_TIME,6.0,C4,VT-D026,164.0,1,IndiGo,A321neo,ACARS_v2,False,False
100184,6E8217,PNQ,VNS,2025-11-03T15:45:00,2025-11-03T15:51:00,ON_TIME,6.0,D24,VT-D041,143.0,0,IndiGo,A321,ACARS_v2,False,False
100059,6E1266,GOI,IXC,2025-11-01T18:00:00,2025-11-01T18:06:00,ON_TIME,6.0,D6,VT-B047,175.0,0,IndiGo,A321,ACARS_v2,False,False
101852,6E2182,MAA,COK,2025-11-27T19:00:00,2025-11-27T19:10:00,ON_TIME,10.0,B18,VT-E027,166.0,0,IndiGo,A321neo,ACARS_v2,False,False
101635,6E9492,MAA,PAT,2025-11-24T14:30:00,2025-11-24T14:33:00,ON_TIME,3.0,A19,VT-A007,142.0,0,IndiGo,A320,ACARS_v2,False,False
100318,6E4360,CCU,JAI,2025-11-05T12:30:00,,CANCELLED,,,VT-A016,,0,IndiGo,A321,ACARS_v2,False,False
101963,6E3356,HYD,PAT,2025-11-29T13:30:00,2025-11-29T14:02:00,DELAYED,32.0,B6,VT-C011,150.0,0,IndiGo,A320neo,ACARS_v2,False,False
100629,6E1664,PNQ,LKO,2025-11-09T00:30:00,2025-11-09T00:39:00,ON_TIME,9.0,A10,VT-D040,176.0,1,IndiGo,A321neo,ACARS_v2,False,False
101139,6E6623,MAA,IXB,2025-11-17T00:00:00,2025-11-17T00:08:00,ON_TIME,8.0,C23,VT-D044,167.0,1,IndiGo,A320,ACARS_v2,False,False
100650,6E8761,GOI,PNQ,2025-11-10T19:45:00,2025-11-10T19:46:00,ON_TIME,1.0,B11,VT-A011,182.0,0,IndiGo,A321neo,ACARS_v2,False,False
100278,6E7994,IXB,PNQ,2025-11-04T01:30:00,,CANCELLED,,,VT-E023,,1,IndiGo,A321neo,ACARS_v2,False,False
101539,6E3220,BLR,AMD,2025-11-22T10:15:00,2025-11-22T10:19:00,ON_TIME,4.0,E12,VT-A018,149.0,0,IndiGo,A320,ACARS_v2,False,False
101664,6E5331,BLR,HYD,2025-11-24T19:45:00,2025-11-24T19:52:00,ON_TIME,7.0,D6,VT-C056,148.0,0,IndiGo,A320,ACARS_v2,False,False
100283,6E6316,HYD,JAI,2025-11-05T07:30:00,,CANCELLED,,,VT-C016,,0,IndiGo,A321neo,ACARS_v2,False,False
101595,6E1904,IXC,LKO,2025-11-23T21:30:00,2025-11-23T21:37:00,ON_TIME,7.0,E3,VT-C038,173.0,0,IndiGo,A320neo,ACARS_v2,False,False
101329,6E5900,MAA,VNS,2025-11-19T05:45:00,2025-11-19T05:45:00,ON_TIME,0.0,B14,VT-A037,145.0,1,IndiGo,A321neo,ACARS_v2,False,False
100214,6E3494,BHO,BLR,2025-11-04T09:30:00,2025-11-04T09:40:00,ON_TIME,10.0,C14,VT-B025,179.0,0,IndiGo,A320neo,ACARS_v2,False,False
102061,6E3240,MAA,CCU,2025-11-30T04:00:00,2025-11-30T04:05:00,ON_TIME,5.0,C23,VT-A048,169.0,1,IndiGo,A321,ACARS_v2,False,False
101378,6E6905,MAA,BOM,2025-11-20T02:30:00,2025-11-20T02:40:00,ON_TIME,10.0,C22,VT-B038,164.0,1,IndiGo,A320,ACARS_v2,False,False
101785,6E3702,LKO,AMD,2025-11-26T05:30:00,2025-11-26T05:36:00,ON_TIME,6.0,A9,VT-D043,156.0,1,IndiGo,A320,ACARS_v2,False,False
100756,6E8153,SXR,COK,2025-11-11T02:15:00,2025-11-11T02:17:00,ON_TIME,2.0,E23,VT-A046,175.0,1,IndiGo,A321,ACARS_v2,False,False
100863,6E3537,VNS,BLR,2025-11-13T16:15:00,2025-11-13T16:18:00,ON_TIME,3.0,B7,VT-B052,144.0,0,IndiGo,A320,ACARS_v2,False,False
101162,6E165,PNQ,ATQ,2025-11-17T12:45:00,2025-11-17T12:53:00,ON_TIME,8.0,D7,VT-C054,186.0,0,IndiGo,A320,ACARS_v2,False,False
100643,6E1864,VNS,JAI,2025-11-10T10:15:00,2025-11-10T11:47:00,DELAYED,92.0,B18,VT-C060,180.0,0,IndiGo,A320neo,ACARS_v2,False,False
101594,6E944,ATQ,LKO,2025-11-23T17:15:00,2025-11-23T17:15:00,ON_TIME,0.0,D9,VT-E044,153.0,0,IndiGo,A321neo,ACARS_v2,False,False
101431,6E3662,BHO,PAT,2025-11-21T01:15:00,2025-11-21T01:16:00,ON_TIME,1.0,D11,VT-B020,168.0,1,IndiGo,A321neo,ACARS_v2,False,False
101098,6E1765,DEL,IXB,2025-11-16T02:00:00,2025-11-16T02:04:00,ON_TIME,4.0,C11,VT-B002,152.0,1,IndiGo,A321,ACARS_v2,False,False
100969,6E1313,COK,LKO,2025-11-14T11:45:00,2025-11-14T11:53:00,ON_TIME,8.0,D1,VT-C057,163.0,0,IndiGo,A321,ACARS_v2,False,False
100010,6E8456,CCU,LKO,2025-11-01T06:15:00,2025-11-01T06:24:00,ON_TIME,9.0,E2,VT-B018,156.0,0,IndiGo,A320,ACARS_v2,False,False
101391,6E3233,DEL,COK,2025-11-20T13:15:00,2025-11-20T13:16:00,ON_TIME,1.0,E23,VT-E055,160.0,0,IndiGo,A321,ACARS_v2,False,False
100128,6E3869,BLR,SXR,2025-11-02T16:45:00,2025-11-02T16:45:00,ON_TIME,0.0,E5,VT-C050,186.0,0,IndiGo,A320neo,ACARS_v2,False,False
100566,6E2235,LKO,AMD,2025-11-09T05:15:00,2025-11-09T05:21:00,ON_TIME,6.0,D15,VT-D054,184.0,1,IndiGo,A321neo,ACARS_v2,False,False
101481,6E7525,HYD,LKO,2025-11-22T02:45:00,2025-11-22T02:50:00,ON_TIME,5.0,E4,VT-C052,171.0,1,IndiGo,A321neo,ACARS_v2,False,False
100006,6E4108,JAI,GAU,2025-11-01T22:00:00,2025-11-01T22:10:00,ON_TIME,10.0,E19,VT-A015,161.0,0,IndiGo,A320neo,ACARS_v2,False,False
101840,6E4572,HYD,VNS,2025-11-27T16:30:00,2025-11-27T16:37:00,ON_TIME,7.0,D4,VT-C036,179.0,0,IndiGo,A320neo,ACARS_v2,False,False
101966,6E5630,GOI,BLR,2025-11-29T01:30:00,2025-11-29T01:36:00,ON_TIME,6.0,E3,VT-D032,155.0,1,IndiGo,A321neo,ACARS_v2,False,False
100076,6E9118,IXB,VNS,2025-11-02T15:30:00,2025-11-02T15:31:00,ON_TIME,1.0,B13,VT-A053,150.0,0,IndiGo,A321,ACARS_v2,False,False
102093,6E8308,DEL,GOI,2025-11-30T04:15:00,2025-11-30T04:20:00,ON_TIME,5.0,C22,VT-C024,164.0,1,IndiGo,A321neo,ACARS_v2,False,False
101245,6E2394,BLR,ATQ,2025-11-18T12:15:00,2025-11-18T12:19:00,ON_TIME,4.0,C19,VT-B033,176.0,0,IndiGo,A320,ACARS_v2,False,False
101700,6E7358,IXC,SXR,2025-11-25T04:45:00,2025-11-25T05:10:00,DELAYED,25.0,A5,VT-E058,166.0,1,IndiGo,A320neo,ACARS_v2,False,False
100669,6E5740,GAU,PAT,2025-11-10T20:30:00,2025-11-10T21:45:00,DELAYED,75.0,E15,VT-C039,180.0,0,IndiGo,A320neo,ACARS_v2,False,False
100462,6E9721,PAT,MAA,2025-11-07T10:15:00,,CANCELLED,,,VT-E011,,0,IndiGo,A321,ACARS_v2,False,False
101887,6E7565,BHO,SXR,2025-11-27T10:15:00,2025-11-27T10:17:00,ON_TIME,2.0,C5,VT-B034,164.0,0,IndiGo,A321neo,ACARS_v2,False,False
100094,6E7146,BOM,SXR,2025-11-02T06:00:00,2025-11-02T06:07:00,ON_TIME,7.0,E3,VT-D053,177.0,0,IndiGo,A320neo,ACARS_v2,False,False
101920,6E9169,CCU,SXR,2025-11-28T15:30:00,2025-11-28T15:35:00,ON_TIME,5.0,D22,VT-A030,179.0,0,IndiGo,A320neo,ACARS_v2,False,False
100279,6E7044,IXB,JAI,2025-11-04T10:45:00,,CANCELLED,,,VT-B050,,0,IndiGo,A321,ACARS_v2,False,False
100046,6E9760,BHO,GOI,2025-11-01T15:15:00,2025-11-01T15:17:00,ON_TIME,2.0,C7,VT-C051,173.0,0,IndiGo,A320,ACARS_v2,False,False
101190,6E4241,IXC,PNQ,2025-11-17T05:15:00,,CANCELLED,10.0,D8,VT-B043,185.0,1,IndiGo,A321,ACARS_v2,False,False
101054,6E1017,GOI,LKO,2025-11-16T03:30:00,2025-11-16T03:34:00,ON_TIME,4.0,C8,VT-E059,166.0,1,IndiGo,A320,ACARS_v2,False,False
100433,6E426,CCU,MAA,2025-11-07T03:45:00,2025-11-07T03:52:00,ON_TIME,7.0,C10,VT-A052,165.0,1,IndiGo,A320neo,ACARS_v2,False,False
100605,6E374,AMD,CCU,2025-11-09T02:30:00,2025-11-09T03:58:00,DELAYED,88.0,A20,VT-C003,171.0,1,IndiGo,A321,ACARS_v2,False,False
100223,6E9245,JAI,GAU,2025-11-04T03:15:00,,CANCELLED,,,VT-E017,,1,IndiGo,A321,ACARS_v2,False,False
102009,6E7431,GAU,BHO,2025-11-29T09:00:00,2025-11-29T09:02:00,ON_TIME,2.0,E7,VT-C039,143.0,0,IndiGo,A321,ACARS_v2,False,False
100108,6E5486,BOM,DEL,2025-11-02T15:30:00,2025-11-02T15:30:00,ON_TIME,0.0,C20,VT-E005,179.0,0,IndiGo,A320,ACARS_v2,False,False
101405,6E7084,HYD,SXR,2025-11-21T23:00:00,2025-11-21T23:10:00,ON_TIME,10.0,A3,VT-A060,157.0,1,IndiGo,A320,ACARS_v2,False,False
100592,6E1198,IXC,BHO,2025-11-09T12:15:00,2025-11-09T12:17:00,ON_TIME,2.0,D7,VT-C009,146.0,0,IndiGo,A321neo,ACARS_v2,False,False
101156,6E4864,VNS,PAT,2025-11-17T14:15:00,2025-11-17T14:25:00,ON_TIME,10.0,D1,VT-A048,175.0,0,IndiGo,A321,ACARS_v2,False,False
100780,6E1497,BHO,IXB,2025-11-12T13:30:00,2025-11-12T15:06:00,DELAYED,96.0,C9,VT-E010,181.0,0,IndiGo,A321,ACARS_v2,False,False
101784,6E4851,LKO,GAU,2025-11-26T11:00:00,2025-11-26T11:05:00,ON_TIME,5.0,C11,VT-A020,145.0,0,IndiGo,A320,ACARS_v2,False,False
101901,6E4898,IXB,VNS,2025-11-28T07:30:00,2025-11-28T07:30:00,ON_TIME,0.0,D9,VT-D012,140.0,0,IndiGo,A321neo,ACARS_v2,False,False
100490,6E4802,PNQ,VNS,2025-11-07T17:15:00,2025-11-07T17:19:00,ON_TIME,4.0,A7,VT-B044,144.0,0,IndiGo,A321neo,ACARS_v2,False,False
101684,6E9522,GOI,IXB,2025-11-25T16:30:00,2025-11-25T16:39:00,ON_TIME,9.0,D23,VT-C026,172.0,0,IndiGo,A320neo,ACARS_v2,False,False
100685,6E8946,PNQ,VNS,2025-11-10T09:00:00,2025-11-10T09:02:00,ON_TIME,2.0,C10,VT-D045,140.0,0,IndiGo,A321,ACARS_v2,False,False
100693,6E4167,LKO,MAA,2025-11-10T20:45:00,2025-11-10T20:54:00,ON_TIME,9.0,C11,VT-D004,171.0,0,IndiGo,A321neo,ACARS_v2,False,False
101277,6E7940,COK,IXB,2025-11-19T03:30:00,2025-11-19T03:33:00,ON_TIME,3.0,E4,VT-A013,183.0,1,IndiGo,A320,ACARS_v2,False,False
